gauge_log1p,fixed_readout_log1p,pair_count
0.6271418405780353,3.209490595899357,1
0.6271418405780353,3.652178953954441,1
0.700923233587216,0.0368906965045903,83075
0.700923233587216,0.1106720895137709,43011
0.700923233587216,0.1844534825229515,52003
0.700923233587216,0.2582348755321322,56312
0.700923233587216,0.3320162685413128,58164
0.700923233587216,0.4057976615504934,59109
0.700923233587216,0.4795790545596741,60215
0.700923233587216,0.5533604475688547,61353
0.700923233587216,0.6271418405780353,62173
0.700923233587216,0.700923233587216,60066
0.700923233587216,0.7747046265963966,55091
0.700923233587216,0.8484860196055772,48384
0.700923233587216,0.922267412614758,40291
0.700923233587216,0.9960488056239384,32948
0.700923233587216,1.069830198633119,25107
0.700923233587216,1.1436115916423,19076
0.700923233587216,1.21739298465148,14508
0.700923233587216,1.291174377660661,10733
0.700923233587216,1.364955770669842,8050
0.700923233587216,1.438737163679022,6069
0.700923233587216,1.512518556688203,4461
0.700923233587216,1.586299949697384,3422
0.700923233587216,1.660081342706564,2615
0.700923233587216,1.733862735715745,2072
0.700923233587216,1.807644128724925,1706
0.700923233587216,1.881425521734106,1330
0.700923233587216,1.955206914743287,1179
0.700923233587216,2.028988307752467,899
0.700923233587216,2.102769700761648,684
0.700923233587216,2.176551093770828,531
0.700923233587216,2.250332486780009,384
0.700923233587216,2.32411387978919,306
0.700923233587216,2.397895272798371,215
0.700923233587216,2.471676665807551,152
0.700923233587216,2.545458058816732,121
0.700923233587216,2.619239451825912,94
0.700923233587216,2.693020844835093,79
0.700923233587216,2.766802237844273,60
0.700923233587216,2.840583630853454,37
0.700923233587216,2.914365023862634,32
0.700923233587216,2.988146416871816,41
0.700923233587216,3.061927809880996,17
0.700923233587216,3.135709202890177,12
0.700923233587216,3.209490595899357,6
0.700923233587216,3.283271988908538,4
0.700923233587216,3.357053381917718,4
0.700923233587216,3.430834774926899,4
0.700923233587216,3.50461616793608,3
0.700923233587216,3.578397560945261,1
0.700923233587216,3.652178953954441,4
0.700923233587216,3.725960346963622,1
0.700923233587216,3.873523132981983,2
0.700923233587216,4.242430098027887,5
0.7747046265963966,0.0368906965045903,2794
0.7747046265963966,0.1106720895137709,1936
0.7747046265963966,0.1844534825229515,2550
0.7747046265963966,0.2582348755321322,2983
0.7747046265963966,0.3320162685413128,3153
0.7747046265963966,0.4057976615504934,3202
0.7747046265963966,0.4795790545596741,3303
0.7747046265963966,0.5533604475688547,3381
0.7747046265963966,0.6271418405780353,3493
0.7747046265963966,0.700923233587216,3505
0.7747046265963966,0.7747046265963966,3322
0.7747046265963966,0.8484860196055772,3036
0.7747046265963966,0.922267412614758,2547
0.7747046265963966,0.9960488056239384,2127
0.7747046265963966,1.069830198633119,1675
0.7747046265963966,1.1436115916423,1340
0.7747046265963966,1.21739298465148,979
0.7747046265963966,1.291174377660661,744
0.7747046265963966,1.364955770669842,475
0.7747046265963966,1.438737163679022,372
0.7747046265963966,1.512518556688203,247
0.7747046265963966,1.586299949697384,228
0.7747046265963966,1.660081342706564,161
0.7747046265963966,1.733862735715745,117
0.7747046265963966,1.807644128724925,105
0.7747046265963966,1.881425521734106,75
0.7747046265963966,1.955206914743287,65
0.7747046265963966,2.028988307752467,54
0.7747046265963966,2.102769700761648,37
0.7747046265963966,2.176551093770828,36
0.7747046265963966,2.250332486780009,22
0.7747046265963966,2.32411387978919,15
0.7747046265963966,2.397895272798371,13
0.7747046265963966,2.471676665807551,10
0.7747046265963966,2.545458058816732,4
0.7747046265963966,2.619239451825912,4
0.7747046265963966,2.693020844835093,6
0.7747046265963966,2.766802237844273,1
0.7747046265963966,2.840583630853454,1
0.7747046265963966,2.914365023862634,3
0.7747046265963966,2.988146416871816,4
0.7747046265963966,3.061927809880996,1
0.7747046265963966,3.135709202890177,3
0.7747046265963966,3.209490595899357,1
0.7747046265963966,3.578397560945261,2
0.7747046265963966,3.652178953954441,2
0.7747046265963966,3.725960346963622,3
0.8484860196055772,0.0368906965045903,1767
0.8484860196055772,0.1106720895137709,1202
0.8484860196055772,0.1844534825229515,1826
0.8484860196055772,0.2582348755321322,2157
0.8484860196055772,0.3320162685413128,2406
0.8484860196055772,0.4057976615504934,2531
0.8484860196055772,0.4795790545596741,2552
0.8484860196055772,0.5533604475688547,2598
0.8484860196055772,0.6271418405780353,2674
0.8484860196055772,0.700923233587216,2850
0.8484860196055772,0.7747046265963966,2897
0.8484860196055772,0.8484860196055772,2755
0.8484860196055772,0.922267412614758,2535
0.8484860196055772,0.9960488056239384,2193
0.8484860196055772,1.069830198633119,1865
0.8484860196055772,1.1436115916423,1436
0.8484860196055772,1.21739298465148,1047
0.8484860196055772,1.291174377660661,812
0.8484860196055772,1.364955770669842,618
0.8484860196055772,1.438737163679022,384
0.8484860196055772,1.512518556688203,280
0.8484860196055772,1.586299949697384,189
0.8484860196055772,1.660081342706564,207
0.8484860196055772,1.733862735715745,120
0.8484860196055772,1.807644128724925,86
0.8484860196055772,1.881425521734106,57
0.8484860196055772,1.955206914743287,61
0.8484860196055772,2.028988307752467,53
0.8484860196055772,2.102769700761648,47
0.8484860196055772,2.176551093770828,29
0.8484860196055772,2.250332486780009,20
0.8484860196055772,2.32411387978919,10
0.8484860196055772,2.397895272798371,13
0.8484860196055772,2.471676665807551,10
0.8484860196055772,2.545458058816732,1
0.8484860196055772,2.619239451825912,5
0.8484860196055772,2.693020844835093,6
0.8484860196055772,2.766802237844273,5
0.8484860196055772,2.840583630853454,8
0.8484860196055772,2.914365023862634,3
0.8484860196055772,2.988146416871816,2
0.8484860196055772,3.135709202890177,1
0.8484860196055772,3.357053381917718,1
0.922267412614758,0.0368906965045903,30704
0.922267412614758,0.1106720895137709,15802
0.922267412614758,0.1844534825229515,21542
0.922267412614758,0.2582348755321322,26703
0.922267412614758,0.3320162685413128,30331
0.922267412614758,0.4057976615504934,32333
0.922267412614758,0.4795790545596741,33362
0.922267412614758,0.5533604475688547,34712
0.922267412614758,0.6271418405780353,36484
0.922267412614758,0.700923233587216,37883
0.922267412614758,0.7747046265963966,38704
0.922267412614758,0.8484860196055772,38753
0.922267412614758,0.922267412614758,36573
0.922267412614758,0.9960488056239384,33384
0.922267412614758,1.069830198633119,28806
0.922267412614758,1.1436115916423,23944
0.922267412614758,1.21739298465148,19031
0.922267412614758,1.291174377660661,14471
0.922267412614758,1.364955770669842,11115
0.922267412614758,1.438737163679022,8360
0.922267412614758,1.512518556688203,6162
0.922267412614758,1.586299949697384,4476
0.922267412614758,1.660081342706564,3295
0.922267412614758,1.733862735715745,2655
0.922267412614758,1.807644128724925,1970
0.922267412614758,1.881425521734106,1492
0.922267412614758,1.955206914743287,1291
0.922267412614758,2.028988307752467,971
0.922267412614758,2.102769700761648,783
0.922267412614758,2.176551093770828,645
0.922267412614758,2.250332486780009,475
0.922267412614758,2.32411387978919,346
0.922267412614758,2.397895272798371,250
0.922267412614758,2.471676665807551,193
0.922267412614758,2.545458058816732,126
0.922267412614758,2.619239451825912,93
0.922267412614758,2.693020844835093,81
0.922267412614758,2.766802237844273,49
0.922267412614758,2.840583630853454,49
0.922267412614758,2.914365023862634,30
0.922267412614758,2.988146416871816,32
0.922267412614758,3.061927809880996,21
0.922267412614758,3.135709202890177,22
0.922267412614758,3.209490595899357,7
0.922267412614758,3.283271988908538,7
0.922267412614758,3.357053381917718,6
0.922267412614758,3.430834774926899,9
0.922267412614758,3.50461616793608,10
0.922267412614758,3.578397560945261,2
0.922267412614758,3.652178953954441,6
0.922267412614758,3.873523132981983,2
0.922267412614758,3.947304525991163,1
0.922267412614758,4.021085919000344,1
0.9960488056239384,0.0368906965045903,843
0.9960488056239384,0.1106720895137709,640
0.9960488056239384,0.1844534825229515,928
0.9960488056239384,0.2582348755321322,1229
0.9960488056239384,0.3320162685413128,1393
0.9960488056239384,0.4057976615504934,1614
0.9960488056239384,0.4795790545596741,1794
0.9960488056239384,0.5533604475688547,1715
0.9960488056239384,0.6271418405780353,1845
0.9960488056239384,0.700923233587216,1985
0.9960488056239384,0.7747046265963966,2141
0.9960488056239384,0.8484860196055772,2084
0.9960488056239384,0.922267412614758,2005
0.9960488056239384,0.9960488056239384,1924
0.9960488056239384,1.069830198633119,1749
0.9960488056239384,1.1436115916423,1510
0.9960488056239384,1.21739298465148,1230
0.9960488056239384,1.291174377660661,976
0.9960488056239384,1.364955770669842,731
0.9960488056239384,1.438737163679022,572
0.9960488056239384,1.512518556688203,421
0.9960488056239384,1.586299949697384,275
0.9960488056239384,1.660081342706564,189
0.9960488056239384,1.733862735715745,149
0.9960488056239384,1.807644128724925,96
0.9960488056239384,1.881425521734106,104
0.9960488056239384,1.955206914743287,66
0.9960488056239384,2.028988307752467,50
0.9960488056239384,2.102769700761648,42
0.9960488056239384,2.176551093770828,39
0.9960488056239384,2.250332486780009,29
0.9960488056239384,2.32411387978919,16
0.9960488056239384,2.397895272798371,17
0.9960488056239384,2.471676665807551,5
0.9960488056239384,2.545458058816732,8
0.9960488056239384,2.619239451825912,7
0.9960488056239384,2.693020844835093,1
0.9960488056239384,2.766802237844273,1
0.9960488056239384,2.840583630853454,4
0.9960488056239384,2.914365023862634,2
0.9960488056239384,3.061927809880996,1
0.9960488056239384,3.209490595899357,2
1.069830198633119,0.0368906965045903,14696
1.069830198633119,0.1106720895137709,7100
1.069830198633119,0.1844534825229515,9683
1.069830198633119,0.2582348755321322,13251
1.069830198633119,0.3320162685413128,16152
1.069830198633119,0.4057976615504934,19008
1.069830198633119,0.4795790545596741,21149
1.069830198633119,0.5533604475688547,22391
1.069830198633119,0.6271418405780353,23233
1.069830198633119,0.700923233587216,24124
1.069830198633119,0.7747046265963966,25773
1.069830198633119,0.8484860196055772,26752
